datetime,open,close,high,low,涨跌幅,涨跌额,volume,成交额,振幅,换手率
2026-02-12 14:20:00,1486.75,1486.06,1486.82,1486.06,-0.04,-0.66,335,49794021.0,0.05,0.0
2026-02-12 14:25:00,1486.04,1487.56,1488.0,1485.56,0.1,1.5,661,98294902.0,0.16,0.01
2026-02-12 14:30:00,1486.6,1489.03,1489.28,1486.59,0.1,1.47,645,96020507.0,0.18,0.01
2026-02-12 14:35:00,1489.03,1486.19,1489.26,1486.18,-0.19,-2.84,835,124257189.0,0.21,0.01
2026-02-12 14:40:00,1486.18,1482.12,1486.3,1481.41,-0.27,-4.07,1157,171748409.0,0.33,0.01
2026-02-12 14:45:00,1481.73,1482.8,1482.93,1481.22,0.05,0.68,727,107689367.0,0.12,0.01
2026-02-12 14:50:00,1482.97,1483.18,1484.54,1482.89,0.03,0.38,881,130688003.0,0.11,0.01
2026-02-12 14:55:00,1483.16,1487.06,1487.89,1483.13,0.26,3.88,1229,182632846.0,0.32,0.01
2026-02-12 15:00:00,1487.12,1486.6,1487.86,1486.31,-0.03,-0.46,1038,154249544.0,0.1,0.01
2026-02-13 09:35:00,1486.6,1473.73,1490.6,1470.58,-0.87,-12.87,3245,479425608.0,1.35,0.03
2026-02-13 09:40:00,1473.73,1485.8,1486.51,1473.73,0.82,12.07,1867,276040737.0,0.87,0.01
2026-02-13 09:45:00,1484.98,1486.3,1492.06,1483.01,0.03,0.5,1769,263197797.0,0.61,0.01
2026-02-13 09:50:00,1486.23,1489.23,1490.24,1485.56,0.2,2.93,1077,160243625.0,0.31,0.01
2026-02-13 09:55:00,1489.23,1491.97,1492.03,1487.94,0.18,2.74,1025,152743986.0,0.27,0.01
2026-02-13 10:00:00,1492.0,1493.28,1493.7,1490.3,0.09,1.31,1826,272419546.0,0.23,0.01
2026-02-13 10:05:00,1493.23,1499.23,1500.0,1492.2,0.4,5.95,1415,211680425.0,0.52,0.01
2026-02-13 10:10:00,1499.26,1497.16,1502.0,1496.51,-0.14,-2.07,1481,222110202.0,0.37,0.01
2026-02-13 10:15:00,1497.99,1498.36,1499.19,1496.5,0.08,1.2,711,106525707.0,0.18,0.01
2026-02-13 10:20:00,1498.36,1499.32,1499.86,1496.28,0.06,0.96,651,97511545.0,0.24,0.01
2026-02-13 10:25:00,1499.85,1504.99,1505.31,1497.04,0.38,5.67,1630,244845518.0,0.55,0.01
2026-02-13 10:30:00,1504.23,1505.01,1505.5,1501.51,0.0,0.02,895,134590502.0,0.27,0.01
2026-02-13 10:35:00,1504.82,1507.74,1507.77,1502.0,0.18,2.73,1571,236459436.0,0.38,0.01
2026-02-13 10:40:00,1507.68,1503.6,1507.8,1503.6,-0.27,-4.14,968,145762631.0,0.28,0.01
2026-02-13 10:45:00,1503.5,1505.26,1506.0,1503.0,0.11,1.66,622,93609423.0,0.2,0.0
2026-02-13 10:50:00,1504.12,1502.37,1505.1,1501.55,-0.19,-2.89,355,53347399.0,0.24,0.0
2026-02-13 10:55:00,1502.36,1502.13,1503.27,1501.99,-0.02,-0.24,430,64609755.0,0.09,0.0
2026-02-13 11:00:00,1502.13,1502.11,1503.43,1500.2,0.0,-0.02,572,85928687.0,0.22,0.0
2026-02-13 11:05:00,1502.12,1499.88,1503.0,1499.88,-0.15,-2.23,298,44742257.0,0.21,0.0
2026-02-13 11:10:00,1499.51,1500.79,1502.0,1499.5,0.06,0.91,370,55513134.0,0.17,0.0
2026-02-13 11:15:00,1502.0,1499.13,1502.0,1498.2,-0.11,-1.66,555,83206574.0,0.25,0.0
2026-02-13 11:20:00,1499.18,1496.93,1499.18,1494.02,-0.15,-2.2,664,99403814.0,0.34,0.01
2026-02-13 11:25:00,1496.0,1494.96,1496.89,1493.99,-0.13,-1.97,591,88356029.0,0.19,0.0
2026-02-13 11:30:00,1494.55,1493.01,1494.98,1492.49,-0.13,-1.95,448,66925458.0,0.17,0.0
2026-02-13 13:05:00,1493.01,1499.45,1505.01,1493.01,0.43,6.44,1368,205407508.0,0.8,0.01
2026-02-13 13:10:00,1500.02,1500.2,1502.62,1499.99,0.05,0.75,395,59286584.0,0.18,0.0
2026-02-13 13:15:00,1500.19,1497.93,1501.13,1497.1,-0.15,-2.27,441,66106914.0,0.27,0.0
2026-02-13 13:20:00,1497.14,1493.63,1497.14,1493.28,-0.29,-4.3,366,54695518.0,0.26,0.0
2026-02-13 13:25:00,1493.63,1492.6,1494.74,1492.54,-0.07,-1.03,475,70938627.0,0.15,0.0
2026-02-13 13:30:00,1492.6,1490.76,1494.62,1490.75,-0.12,-1.84,463,69098166.0,0.26,0.0
2026-02-13 13:35:00,1490.76,1488.93,1490.76,1488.03,-0.12,-1.83,724,107835220.0,0.18,0.01
2026-02-13 13:40:00,1489.44,1490.41,1490.55,1488.54,0.1,1.48,468,69711093.0,0.13,0.0
2026-02-13 13:45:00,1490.41,1489.96,1490.41,1489.0,-0.03,-0.45,372,55426706.0,0.09,0.0
2026-02-13 13:50:00,1489.97,1489.93,1490.3,1488.12,0.0,-0.03,405,60342432.0,0.15,0.0
2026-02-13 13:55:00,1489.58,1489.92,1489.93,1487.69,0.0,-0.01,576,85750836.0,0.15,0.0
2026-02-13 14:00:00,1489.0,1487.99,1489.77,1485.5,-0.13,-1.93,559,83177661.0,0.29,0.0
2026-02-13 14:05:00,1486.99,1485.01,1488.0,1485.0,-0.2,-2.98,580,86144840.0,0.2,0.0
2026-02-13 14:10:00,1485.02,1486.11,1487.94,1483.84,0.07,1.1,562,83471716.0,0.28,0.0
2026-02-13 14:15:00,1486.16,1481.18,1486.16,1481.1,-0.33,-4.93,927,137581327.0,0.34,0.01
2026-02-13 14:20:00,1481.89,1483.31,1485.2,1481.3,0.14,2.13,781,115832771.0,0.26,0.01
2026-02-13 14:25:00,1483.26,1484.11,1485.0,1482.23,0.05,0.8,732,108582430.0,0.19,0.01
2026-02-13 14:30:00,1484.5,1483.67,1485.35,1483.03,-0.03,-0.44,662,98224505.0,0.16,0.01
2026-02-13 14:35:00,1483.63,1487.97,1488.0,1483.63,0.29,4.3,741,110124678.0,0.29,0.01
2026-02-13 14:40:00,1487.98,1485.55,1489.8,1483.78,-0.16,-2.42,1184,175922929.0,0.4,0.01
2026-02-13 14:45:00,1486.49,1485.0,1487.0,1483.87,-0.04,-0.55,1059,157355276.0,0.21,0.01
2026-02-13 14:50:00,1483.88,1484.94,1486.0,1483.79,0.0,-0.06,911,135298662.0,0.15,0.01
2026-02-13 14:55:00,1484.93,1484.63,1486.5,1483.88,-0.02,-0.31,1029,152774813.0,0.18,0.01
2026-02-13 15:00:00,1484.87,1485.3,1485.5,1484.58,0.05,0.67,863,128088196.0,0.06,0.01
2026-02-24 09:35:00,1521.0,1499.99,1524.4,1490.0,0.99,14.69,6112,921864512.0,2.32,0.05
2026-02-24 09:40:00,1499.0,1486.33,1499.06,1486.0,-0.91,-13.66,2359,351837013.0,0.87,0.02
2026-02-24 09:45:00,1486.89,1483.65,1487.01,1480.1,-0.18,-2.68,1714,254343294.0,0.46,0.01
2026-02-24 09:50:00,1482.19,1479.06,1483.98,1478.0,-0.31,-4.59,1679,248681970.0,0.4,0.01
2026-02-24 09:55:00,1479.06,1470.66,1479.06,1470.6,-0.57,-8.4,1689,248981702.0,0.57,0.01
2026-02-24 10:00:00,1470.59,1470.5,1472.98,1466.02,-0.01,-0.16,2486,365286415.0,0.47,0.02
2026-02-24 10:05:00,1470.28,1471.49,1472.28,1468.0,0.07,0.99,1195,175669731.0,0.29,0.01
2026-02-24 10:10:00,1471.36,1476.24,1476.88,1471.32,0.32,4.75,719,105897640.0,0.38,0.01
2026-02-24 10:15:00,1476.97,1477.67,1479.93,1474.62,0.1,1.43,993,146654333.0,0.36,0.01
2026-02-24 10:20:00,1478.94,1477.41,1479.71,1474.02,-0.02,-0.26,1257,185631535.0,0.39,0.01
2026-02-24 10:25:00,1476.92,1479.0,1479.02,1475.02,0.11,1.59,392,57855463.0,0.27,0.0
2026-02-24 10:30:00,1479.5,1478.0,1483.5,1477.53,-0.07,-1.0,1760,260835716.0,0.4,0.01
2026-02-24 10:35:00,1478.01,1476.54,1479.91,1476.08,-0.1,-1.46,552,81569779.0,0.26,0.0
2026-02-24 10:40:00,1476.08,1477.09,1478.12,1476.0,0.04,0.55,342,50525093.0,0.14,0.0
2026-02-24 10:45:00,1477.22,1475.9,1477.95,1475.9,-0.08,-1.19,427,63067873.0,0.14,0.0
2026-02-24 10:50:00,1475.6,1475.01,1477.9,1475.0,-0.06,-0.89,512,75559196.0,0.2,0.0
2026-02-24 10:55:00,1475.01,1474.12,1476.0,1473.97,-0.06,-0.89,358,52787850.0,0.14,0.0
2026-02-24 11:00:00,1474.02,1473.14,1474.34,1471.99,-0.07,-0.98,581,85529320.0,0.16,0.0
2026-02-24 11:05:00,1473.1,1473.47,1474.98,1472.85,0.02,0.33,488,71926479.0,0.14,0.0
2026-02-24 11:10:00,1473.0,1470.24,1473.21,1470.12,-0.22,-3.23,806,118589447.0,0.21,0.01
2026-02-24 11:15:00,1470.23,1470.0,1470.38,1468.87,-0.02,-0.24,780,114577025.0,0.1,0.01
2026-02-24 11:20:00,1470.0,1469.9,1472.25,1469.1,-0.01,-0.1,444,65222670.0,0.21,0.0
2026-02-24 11:25:00,1469.3,1469.97,1471.0,1468.57,0.0,0.07,440,64645495.0,0.17,0.0
2026-02-24 11:30:00,1469.9,1471.6,1472.24,1469.21,0.11,1.63,327,48084073.0,0.21,0.0
2026-02-24 13:05:00,1471.11,1471.61,1471.7,1468.0,0.0,0.01,909,133511855.0,0.25,0.01
2026-02-24 13:10:00,1471.97,1468.42,1471.99,1468.02,-0.22,-3.19,401,58931989.0,0.27,0.0
2026-02-24 13:15:00,1468.42,1471.33,1474.99,1468.22,0.2,2.91,566,83304656.0,0.46,0.0
2026-02-24 13:20:00,1471.31,1468.94,1471.52,1468.6,-0.16,-2.39,517,75984040.0,0.2,0.0
2026-02-24 13:25:00,1468.94,1473.24,1474.73,1468.94,0.29,4.3,434,63882290.0,0.39,0.0
2026-02-24 13:30:00,1473.24,1472.9,1474.0,1472.34,-0.02,-0.34,263,38740949.0,0.11,0.0
2026-02-24 13:35:00,1473.0,1470.45,1473.96,1470.18,-0.17,-2.45,415,61093481.0,0.26,0.0
2026-02-24 13:40:00,1470.39,1468.72,1470.39,1468.7,-0.12,-1.73,358,52595182.0,0.11,0.0
2026-02-24 13:45:00,1468.72,1468.52,1468.72,1468.18,-0.01,-0.2,400,58737691.0,0.04,0.0
2026-02-24 13:50:00,1468.51,1468.2,1469.99,1468.19,-0.02,-0.32,328,48179573.0,0.12,0.0
2026-02-24 13:55:00,1468.18,1468.66,1469.43,1468.18,0.03,0.46,295,43323724.0,0.09,0.0
2026-02-24 14:00:00,1468.67,1468.18,1470.59,1468.18,-0.03,-0.48,335,49215952.0,0.16,0.0
2026-02-24 14:05:00,1468.15,1468.98,1468.99,1467.68,0.05,0.8,513,75307367.0,0.09,0.0
2026-02-24 14:10:00,1468.72,1467.0,1468.93,1467.0,-0.13,-1.98,377,55335567.0,0.13,0.0
2026-02-24 14:15:00,1467.0,1466.03,1467.0,1466.03,-0.07,-0.97,533,78160222.0,0.07,0.0
2026-02-24 14:20:00,1466.0,1466.0,1466.3,1465.99,0.0,-0.03,578,84737111.0,0.02,0.0
2026-02-24 14:25:00,1466.0,1464.0,1466.04,1464.0,-0.14,-2.0,744,109009090.0,0.14,0.01
2026-02-24 14:30:00,1464.0,1467.6,1467.6,1463.6,0.25,3.6,629,92161209.0,0.27,0.01
2026-02-24 14:35:00,1467.64,1469.0,1469.0,1466.3,0.1,1.4,524,76895744.0,0.18,0.0
2026-02-24 14:40:00,1469.0,1468.67,1469.0,1467.31,-0.02,-0.33,484,71055172.0,0.12,0.0
2026-02-24 14:45:00,1468.68,1467.76,1469.68,1467.31,-0.06,-0.91,639,93832632.0,0.16,0.01
2026-02-24 14:50:00,1467.77,1468.27,1469.1,1466.2,0.03,0.51,724,106224662.0,0.2,0.01
2026-02-24 14:55:00,1468.2,1471.0,1472.26,1468.2,0.19,2.73,996,146441838.0,0.28,0.01
2026-02-24 15:00:00,1470.27,1466.8,1473.85,1466.8,-0.29,-4.2,1541,226554952.0,0.48,0.01
2026-02-25 09:35:00,1470.0,1474.5,1481.99,1470.0,0.52,7.7,2398,353960381.0,0.82,0.02
2026-02-25 09:40:00,1475.0,1472.67,1476.1,1470.94,-0.12,-1.83,941,138564944.0,0.35,0.01
2026-02-25 09:45:00,1472.5,1471.03,1472.5,1467.88,-0.11,-1.64,1162,170849649.0,0.31,0.01
2026-02-25 09:50:00,1472.03,1474.3,1474.3,1470.01,0.22,3.27,690,101552077.0,0.29,0.01
2026-02-25 09:55:00,1474.5,1475.0,1478.0,1474.06,0.05,0.7,892,131571590.0,0.27,0.01
2026-02-25 10:00:00,1474.95,1476.2,1476.81,1473.0,0.08,1.2,669,98686868.0,0.26,0.01
2026-02-25 10:05:00,1476.21,1481.12,1481.5,1476.21,0.33,4.92,1465,216772275.0,0.36,0.01
2026-02-25 10:10:00,1481.65,1475.59,1482.0,1475.49,-0.37,-5.53,898,132792558.0,0.44,0.01
2026-02-25 10:15:00,1475.6,1476.15,1478.0,1475.55,0.04,0.56,481,71013041.0,0.17,0.0
2026-02-25 10:20:00,1477.86,1476.11,1479.03,1476.0,0.0,-0.04,589,87031831.0,0.21,0.0
2026-02-25 10:25:00,1475.97,1475.0,1476.0,1474.0,-0.08,-1.11,399,58840624.0,0.14,0.0
2026-02-25 10:30:00,1474.38,1473.86,1475.67,1473.86,-0.08,-1.14,392,57803963.0,0.12,0.0
2026-02-25 10:35:00,1473.99,1477.6,1479.0,1473.99,0.25,3.74,308,45538115.0,0.34,0.0
2026-02-25 10:40:00,1478.5,1478.72,1479.51,1478.0,0.08,1.12,291,43031010.0,0.1,0.0
2026-02-25 10:45:00,1478.65,1480.0,1480.0,1478.01,0.09,1.28,357,52803419.0,0.13,0.0
2026-02-25 10:50:00,1480.0,1485.98,1486.99,1479.39,0.4,5.98,1259,186732225.0,0.51,0.01
2026-02-25 10:55:00,1485.98,1488.9,1488.9,1485.98,0.2,2.92,1032,153498263.0,0.2,0.01
2026-02-25 11:00:00,1489.0,1485.59,1489.0,1485.0,-0.22,-3.31,501,74505323.0,0.27,0.0
2026-02-25 11:05:00,1486.89,1490.6,1490.99,1486.89,0.34,5.01,693,103193129.0,0.28,0.01
2026-02-25 11:10:00,1490.53,1492.0,1492.18,1488.25,0.09,1.4,664,99008493.0,0.26,0.01
2026-02-25 11:15:00,1492.04,1496.0,1496.66,1491.86,0.27,4.0,1066,159298291.0,0.32,0.01
2026-02-25 11:20:00,1495.0,1494.84,1496.0,1491.58,-0.08,-1.16,592,88445221.0,0.3,0.0
2026-02-25 11:25:00,1494.84,1500.54,1502.0,1493.67,0.38,5.7,1642,245921327.0,0.56,0.01
2026-02-25 11:30:00,1500.27,1504.77,1506.6,1500.0,0.28,4.23,1665,250268326.0,0.44,0.01
2026-02-25 13:05:00,1505.5,1501.99,1509.66,1500.02,-0.18,-2.78,2137,321519264.0,0.64,0.02
2026-02-25 13:10:00,1501.05,1496.05,1501.96,1495.0,-0.4,-5.94,1081,161951403.0,0.46,0.01
2026-02-25 13:15:00,1495.14,1494.9,1495.9,1491.61,-0.08,-1.15,829,123845019.0,0.29,0.01
2026-02-25 13:20:00,1494.11,1492.2,1495.13,1491.66,-0.18,-2.7,693,103568534.0,0.23,0.01
2026-02-25 13:25:00,1492.2,1497.8,1497.8,1491.51,0.38,5.6,694,103632852.0,0.42,0.01
2026-02-25 13:30:00,1497.79,1495.06,1497.79,1494.0,-0.18,-2.74,638,95478062.0,0.25,0.01
2026-02-25 13:35:00,1494.01,1492.7,1495.19,1492.05,-0.16,-2.36,602,89874217.0,0.21,0.0
2026-02-25 13:40:00,1494.2,1495.75,1497.66,1492.71,0.2,3.05,491,73437976.0,0.33,0.0
2026-02-25 13:45:00,1495.9,1496.91,1497.5,1495.43,0.08,1.16,453,67774798.0,0.14,0.0
2026-02-25 13:50:00,1497.08,1494.75,1497.1,1493.7,-0.14,-2.16,590,88222369.0,0.23,0.0
2026-02-25 13:55:00,1494.75,1495.86,1496.88,1494.75,0.07,1.11,312,46612586.0,0.14,0.0
2026-02-25 14:00:00,1495.85,1496.07,1496.66,1494.81,0.01,0.21,502,75113971.0,0.12,0.0
2026-02-25 14:05:00,1496.07,1496.06,1496.96,1494.91,0.0,-0.01,483,72288915.0,0.14,0.0
2026-02-25 14:10:00,1496.13,1496.95,1498.57,1496.07,0.06,0.89,483,72243052.0,0.17,0.0
2026-02-25 14:15:00,1496.95,1495.0,1497.88,1495.0,-0.13,-1.95,567,84860860.0,0.19,0.0
2026-02-25 14:20:00,1495.05,1495.27,1496.65,1495.05,0.02,0.27,440,65818518.0,0.11,0.0
2026-02-25 14:25:00,1495.32,1493.02,1496.09,1492.5,-0.15,-2.25,710,106086323.0,0.24,0.01
2026-02-25 14:30:00,1492.55,1492.41,1493.02,1492.08,-0.04,-0.61,510,76108816.0,0.06,0.0
2026-02-25 14:35:00,1492.42,1489.83,1492.42,1489.52,-0.17,-2.58,600,89443386.0,0.19,0.0
2026-02-25 14:40:00,1489.83,1491.86,1493.97,1489.83,0.14,2.03,366,54535406.0,0.28,0.0
2026-02-25 14:45:00,1491.82,1492.99,1493.98,1491.56,0.08,1.13,417,62273315.0,0.16,0.0
2026-02-25 14:50:00,1492.1,1493.92,1494.01,1492.1,0.06,0.93,531,79307617.0,0.13,0.0
2026-02-25 14:55:00,1493.71,1492.63,1493.71,1490.99,-0.09,-1.29,720,107491634.0,0.18,0.01
2026-02-25 15:00:00,1492.57,1491.66,1493.2,1491.66,-0.06,-0.97,986,147144313.0,0.1,0.01
2026-02-26 09:35:00,1486.6,1483.0,1489.49,1481.0,-0.58,-8.66,2390,355020128.0,0.57,0.02
2026-02-26 09:40:00,1483.0,1484.99,1488.82,1481.3,0.13,1.99,1104,163872363.0,0.51,0.01
2026-02-26 09:45:00,1484.98,1479.0,1486.97,1478.6,-0.4,-5.99,1777,263379339.0,0.56,0.01
2026-02-26 09:50:00,1479.05,1476.01,1480.63,1473.92,-0.2,-2.99,1296,191340581.0,0.45,0.01
2026-02-26 09:55:00,1475.96,1468.49,1476.01,1468.1,-0.51,-7.52,1794,264020803.0,0.54,0.01
2026-02-26 10:00:00,1468.12,1476.2,1478.46,1468.0,0.53,7.71,1348,198448880.0,0.71,0.01
2026-02-26 10:05:00,1476.84,1478.08,1479.98,1476.24,0.13,1.88,699,103373946.0,0.25,0.01
2026-02-26 10:10:00,1478.02,1474.0,1478.57,1474.0,-0.28,-4.08,509,75128095.0,0.31,0.0
2026-02-26 10:15:00,1474.18,1475.56,1477.04,1473.39,0.11,1.56,532,78498749.0,0.25,0.0
2026-02-26 10:20:00,1475.98,1478.57,1480.94,1475.98,0.2,3.01,715,105671880.0,0.34,0.01
2026-02-26 10:25:00,1478.07,1474.71,1479.12,1474.57,-0.26,-3.86,353,52142105.0,0.31,0.0
2026-02-26 10:30:00,1474.5,1469.42,1474.5,1469.0,-0.36,-5.29,933,137307061.0,0.37,0.01
2026-02-26 10:35:00,1469.32,1471.16,1471.16,1468.29,0.12,1.74,910,133711267.0,0.2,0.01
2026-02-26 10:40:00,1471.09,1472.26,1473.89,1470.0,0.07,1.1,500,73624509.0,0.26,0.0
2026-02-26 10:45:00,1472.56,1473.32,1474.06,1471.63,0.07,1.06,435,64078213.0,0.17,0.0
2026-02-26 10:50:00,1473.0,1473.8,1474.5,1472.62,0.03,0.48,464,68362262.0,0.13,0.0
2026-02-26 10:55:00,1473.8,1475.89,1476.1,1473.0,0.14,2.09,405,59705499.0,0.21,0.0
2026-02-26 11:00:00,1475.89,1476.91,1477.56,1474.92,0.07,1.02,454,67015969.0,0.18,0.0
2026-02-26 11:05:00,1477.68,1478.01,1479.3,1476.92,0.07,1.1,404,59723835.0,0.16,0.0
2026-02-26 11:10:00,1478.01,1473.85,1479.0,1473.84,-0.28,-4.16,402,59390617.0,0.35,0.0
2026-02-26 11:15:00,1473.85,1477.88,1478.83,1473.85,0.27,4.03,374,55238749.0,0.34,0.0
2026-02-26 11:20:00,1477.79,1476.49,1478.89,1476.0,-0.09,-1.39,425,62777530.0,0.2,0.0
2026-02-26 11:25:00,1476.49,1477.0,1478.09,1476.4,0.03,0.51,338,49939303.0,0.11,0.0
2026-02-26 11:30:00,1476.5,1473.3,1478.0,1473.3,-0.25,-3.7,414,61112955.0,0.32,0.0
2026-02-26 13:05:00,1473.77,1472.43,1473.99,1472.01,-0.06,-0.87,564,83004311.0,0.13,0.0
2026-02-26 13:10:00,1472.43,1470.86,1473.11,1470.38,-0.11,-1.57,685,100803624.0,0.19,0.01
2026-02-26 13:15:00,1470.85,1470.03,1471.54,1470.02,-0.06,-0.83,544,79997450.0,0.1,0.0
2026-02-26 13:20:00,1471.07,1470.98,1472.81,1470.02,0.06,0.95,322,47372651.0,0.19,0.0
2026-02-26 13:25:00,1471.59,1469.98,1471.9,1469.2,-0.07,-1.0,732,107620942.0,0.18,0.01
2026-02-26 13:30:00,1469.2,1469.3,1470.0,1468.88,-0.05,-0.68,567,83309267.0,0.08,0.0
2026-02-26 13:35:00,1469.26,1469.39,1470.88,1469.26,0.01,0.09,453,66584310.0,0.11,0.0
2026-02-26 13:40:00,1469.34,1469.05,1470.1,1468.9,-0.02,-0.34,489,71840714.0,0.08,0.0
2026-02-26 13:45:00,1469.0,1468.77,1469.59,1468.14,-0.02,-0.28,629,92452378.0,0.1,0.01
2026-02-26 13:50:00,1468.51,1467.51,1469.57,1466.85,-0.09,-1.26,978,143562710.0,0.19,0.01
2026-02-26 13:55:00,1467.54,1467.65,1468.0,1467.29,0.01,0.14,395,57928824.0,0.05,0.0
2026-02-26 14:00:00,1467.52,1468.53,1469.0,1467.5,0.06,0.88,454,66599758.0,0.1,0.0
2026-02-26 14:05:00,1468.53,1465.01,1468.54,1465.0,-0.24,-3.52,1037,152098781.0,0.24,0.01
2026-02-26 14:10:00,1465.0,1466.0,1466.98,1465.0,0.07,0.99,506,74168806.0,0.14,0.0
2026-02-26 14:15:00,1466.0,1466.01,1466.86,1464.67,0.0,0.01,774,113404885.0,0.15,0.01
2026-02-26 14:20:00,1466.72,1466.62,1467.86,1465.24,0.04,0.61,271,39753555.0,0.18,0.0
2026-02-26 14:25:00,1466.62,1466.79,1467.61,1466.5,0.01,0.17,268,39311571.0,0.08,0.0
2026-02-26 14:30:00,1467.26,1467.04,1467.32,1466.64,0.02,0.25,315,46208658.0,0.05,0.0
2026-02-26 14:35:00,1467.12,1466.08,1467.79,1465.3,-0.07,-0.96,443,64972272.0,0.17,0.0
2026-02-26 14:40:00,1466.55,1465.53,1466.55,1464.99,-0.04,-0.55,751,110038111.0,0.11,0.01
2026-02-26 14:45:00,1465.4,1466.0,1467.12,1465.1,0.03,0.47,465,68169097.0,0.14,0.0
2026-02-26 14:50:00,1466.81,1466.27,1467.0,1465.22,0.02,0.27,530,77727572.0,0.12,0.0
2026-02-26 14:55:00,1466.59,1467.65,1467.86,1466.24,0.09,1.38,669,98116191.0,0.11,0.01
2026-02-26 15:00:00,1467.17,1466.21,1468.87,1466.21,-0.1,-1.44,1142,167540354.0,0.18,0.01
2026-02-27 09:35:00,1466.99,1472.67,1476.21,1466.5,0.44,6.46,1870,275390916.0,0.66,0.01
2026-02-27 09:40:00,1472.4,1467.47,1473.89,1467.11,-0.35,-5.2,844,124035645.0,0.46,0.01
2026-02-27 09:45:00,1467.8,1466.54,1469.78,1464.33,-0.06,-0.93,930,136367088.0,0.37,0.01
2026-02-27 09:50:00,1466.2,1466.78,1470.02,1466.2,0.02,0.24,696,102153894.0,0.26,0.01
2026-02-27 09:55:00,1466.81,1465.98,1467.75,1465.13,-0.05,-0.8,613,89872882.0,0.18,0.0
2026-02-27 10:00:00,1465.98,1459.41,1466.23,1459.41,-0.45,-6.57,1460,213538626.0,0.47,0.01
2026-02-27 10:05:00,1459.2,1461.75,1462.51,1459.11,0.16,2.34,663,96844993.0,0.23,0.01
2026-02-27 10:10:00,1461.43,1460.0,1461.52,1459.5,-0.12,-1.75,531,77554553.0,0.14,0.0
2026-02-27 10:15:00,1459.96,1461.02,1461.75,1459.96,0.07,1.02,367,53615011.0,0.12,0.0
2026-02-27 10:20:00,1461.06,1458.0,1461.5,1458.0,-0.21,-3.02,1010,147414488.0,0.24,0.01
2026-02-27 10:25:00,1457.92,1459.02,1459.94,1456.01,0.07,1.02,785,114416356.0,0.27,0.01
2026-02-27 10:30:00,1459.97,1459.58,1460.99,1459.02,0.04,0.56,268,39131999.0,0.14,0.0
2026-02-27 10:35:00,1459.47,1463.96,1464.99,1459.47,0.3,4.38,397,58042899.0,0.38,0.0
2026-02-27 10:40:00,1464.44,1462.0,1464.44,1460.92,-0.13,-1.96,366,53515624.0,0.24,0.0
2026-02-27 10:45:00,1462.03,1462.0,1463.94,1462.0,0.0,0.0,295,43159544.0,0.13,0.0
2026-02-27 10:50:00,1462.45,1464.9,1465.0,1462.0,0.2,2.9,402,58848152.0,0.21,0.0
2026-02-27 10:55:00,1464.94,1460.96,1465.0,1460.96,-0.27,-3.94,394,57589862.0,0.28,0.0
2026-02-27 11:00:00,1460.98,1458.06,1461.18,1458.06,-0.2,-2.9,520,75925533.0,0.21,0.0
2026-02-27 11:05:00,1458.06,1460.31,1460.31,1458.0,0.15,2.25,560,81709415.0,0.16,0.0
2026-02-27 11:10:00,1460.32,1460.91,1461.09,1460.32,0.04,0.6,218,31845113.0,0.05,0.0
2026-02-27 11:15:00,1460.92,1460.99,1462.86,1460.84,0.01,0.08,231,33758707.0,0.14,0.0
2026-02-27 11:20:00,1460.99,1461.05,1462.51,1460.99,0.0,0.06,226,33030636.0,0.1,0.0
2026-02-27 11:25:00,1461.02,1461.14,1461.73,1460.02,0.01,0.09,242,35395340.0,0.12,0.0
2026-02-27 11:30:00,1461.13,1460.0,1461.3,1460.0,-0.08,-1.14,258,37641404.0,0.09,0.0
2026-02-27 13:05:00,1460.35,1458.15,1460.99,1458.11,-0.13,-1.85,637,92979311.0,0.2,0.01
2026-02-27 13:10:00,1458.83,1460.0,1460.33,1458.06,0.13,1.85,502,73259641.0,0.16,0.0
2026-02-27 13:15:00,1460.1,1460.37,1460.52,1459.0,0.03,0.37,458,66863619.0,0.1,0.0
2026-02-27 13:20:00,1460.04,1461.08,1461.13,1460.04,0.05,0.71,397,57993045.0,0.07,0.0
2026-02-27 13:25:00,1461.04,1460.39,1461.96,1460.35,-0.05,-0.69,556,81256196.0,0.11,0.0
2026-02-27 13:30:00,1460.44,1461.01,1461.94,1459.2,0.04,0.62,668,97540494.0,0.19,0.01
2026-02-27 13:35:00,1461.02,1461.64,1462.69,1461.02,0.04,0.63,443,64809715.0,0.11,0.0
2026-02-27 13:40:00,1461.41,1461.56,1461.79,1460.39,-0.01,-0.08,664,97031641.0,0.1,0.01
2026-02-27 13:45:00,1461.67,1463.94,1464.01,1461.67,0.16,2.38,694,101508526.0,0.16,0.01
2026-02-27 13:50:00,1463.84,1460.37,1463.84,1460.25,-0.24,-3.57,544,79525223.0,0.25,0.0
2026-02-27 13:55:00,1460.26,1461.3,1461.81,1460.26,0.06,0.93,456,66641676.0,0.11,0.0
2026-02-27 14:00:00,1461.35,1457.2,1461.35,1456.95,-0.28,-4.1,1464,213546839.0,0.3,0.01
2026-02-27 14:05:00,1457.4,1457.2,1457.44,1457.0,0.0,0.0,565,82328954.0,0.03,0.0
2026-02-27 14:10:00,1457.24,1457.85,1457.9,1457.21,0.04,0.65,492,71715604.0,0.05,0.0
