datetime,open,close,high,low,volume,成交额,均价
2026-03-24 10:39:00,0.0,1409.22,1410.75,1409.22,105,14807505.0,1406.687
2026-03-24 10:40:00,0.0,1407.97,1409.97,1407.97,119,16764047.0,1406.706
2026-03-24 10:41:00,0.0,1407.5,1408.5,1407.5,53,7462165.0,1406.711
2026-03-24 10:42:00,0.0,1407.65,1407.79,1407.0,58,8163476.0,1406.714
2026-03-24 10:43:00,0.0,1406.05,1407.05,1406.01,47,6611566.0,1406.714
2026-03-24 10:44:00,0.0,1406.02,1406.32,1406.02,70,9842626.0,1406.711
2026-03-24 10:45:00,0.0,1406.89,1407.21,1405.89,154,21655541.0,1406.705
2026-03-24 10:46:00,0.0,1407.24,1407.69,1406.81,68,9567939.0,1406.707
2026-03-24 10:47:00,0.0,1409.2,1409.47,1407.21,105,14791001.0,1406.722
2026-03-24 10:48:00,0.0,1409.15,1409.98,1408.07,100,14093056.0,1406.741
2026-03-24 10:49:00,0.0,1408.1,1409.22,1408.08,86,12111965.0,1406.751
2026-03-24 10:50:00,0.0,1406.78,1409.05,1406.78,90,12672313.0,1406.759
2026-03-24 10:51:00,0.0,1406.71,1408.09,1406.41,74,10413638.0,1406.762
2026-03-24 10:52:00,0.0,1406.79,1407.67,1406.62,60,8440914.0,1406.762
2026-03-24 10:53:00,0.0,1406.38,1406.51,1406.0,86,12093484.0,1406.759
2026-03-24 10:54:00,0.0,1406.39,1406.96,1406.04,97,13643732.0,1406.758
2026-03-24 10:55:00,0.0,1404.88,1406.17,1404.37,186,26135728.0,1406.737
2026-03-24 10:56:00,0.0,1404.51,1404.99,1404.51,88,12362073.0,1406.725
2026-03-24 10:57:00,0.0,1404.01,1404.76,1404.0,167,23448991.0,1406.696
2026-03-24 10:58:00,0.0,1404.66,1404.84,1404.01,103,14467411.0,1406.681
2026-03-24 10:59:00,0.0,1405.3,1405.34,1404.85,97,13628595.0,1406.67
2026-03-24 11:00:00,0.0,1405.44,1405.44,1405.31,48,6745819.0,1406.666
2026-03-24 11:01:00,0.0,1404.58,1405.47,1404.03,118,16578333.0,1406.652
2026-03-24 11:02:00,0.0,1405.05,1405.23,1404.5,42,5901017.0,1406.648
2026-03-24 11:03:00,0.0,1404.6,1405.23,1404.57,68,9552827.0,1406.64
2026-03-24 11:04:00,0.0,1405.54,1405.74,1404.6,56,7828634.0,1406.634
2026-03-24 11:05:00,0.0,1405.34,1406.0,1405.32,47,6605945.0,1406.63
2026-03-24 11:06:00,0.0,1404.79,1405.32,1404.78,89,12503930.0,1406.621
2026-03-24 11:07:00,0.0,1405.0,1406.02,1404.79,57,8008964.0,1406.615
2026-03-24 11:08:00,0.0,1404.82,1405.99,1404.82,62,8711635.0,1406.609
2026-03-24 11:09:00,0.0,1404.59,1405.33,1404.5,147,20649225.0,1406.591
2026-03-24 11:10:00,0.0,1404.89,1405.0,1404.59,60,8428759.0,1406.584
2026-03-24 11:11:00,0.0,1405.77,1405.77,1404.9,74,10399401.0,1406.578
2026-03-24 11:12:00,0.0,1406.0,1406.06,1405.63,77,10824557.0,1406.574
2026-03-24 11:13:00,0.0,1405.92,1406.02,1405.78,47,6607981.0,1406.572
2026-03-24 11:14:00,0.0,1405.82,1405.96,1405.82,34,4780107.0,1406.571
2026-03-24 11:15:00,0.0,1405.0,1405.93,1405.0,50,7027590.0,1406.568
2026-03-24 11:16:00,0.0,1405.59,1405.59,1405.0,73,10258726.0,1406.562
2026-03-24 11:17:00,0.0,1405.48,1405.62,1405.26,59,8292526.0,1406.558
2026-03-24 11:18:00,0.0,1405.2,1405.59,1405.17,96,13490641.0,1406.551
2026-03-24 11:19:00,0.0,1407.5,1407.51,1405.2,89,12512551.0,1406.547
2026-03-24 11:20:00,0.0,1407.04,1408.78,1406.94,49,6897863.0,1406.551
2026-03-24 11:21:00,0.0,1406.93,1407.43,1406.93,108,15195390.0,1406.553
2026-03-24 11:22:00,0.0,1407.59,1407.59,1406.09,61,8581663.0,1406.554
2026-03-24 11:23:00,0.0,1408.8,1409.0,1407.74,69,9737874.0,1406.564
2026-03-24 11:24:00,0.0,1408.56,1408.78,1408.3,44,6198059.0,1406.569
2026-03-24 11:25:00,0.0,1408.04,1408.75,1407.94,59,8309672.0,1406.576
2026-03-24 11:26:00,0.0,1407.72,1408.37,1407.72,54,7586911.0,1406.581
2026-03-24 11:27:00,0.0,1408.0,1408.03,1407.6,40,5648262.0,1406.584
2026-03-24 11:28:00,0.0,1407.65,1408.02,1407.08,75,10558288.0,1406.589
2026-03-24 11:29:00,0.0,1406.01,1407.65,1406.01,71,9989398.0,1406.591
2026-03-24 11:30:00,0.0,1406.59,1406.98,1406.21,40,5625811.0,1406.59
2026-03-24 13:01:00,0.0,1406.0,1407.01,1405.99,453,63722026.0,1406.592
2026-03-24 13:02:00,0.0,1408.0,1409.72,1406.0,131,18489009.0,1406.601
2026-03-24 13:03:00,0.0,1407.07,1407.79,1407.0,72,10139219.0,1406.604
2026-03-24 13:04:00,0.0,1407.17,1407.2,1407.0,77,10834775.0,1406.606
2026-03-24 13:05:00,0.0,1405.91,1407.27,1405.91,129,18140571.0,1406.607
2026-03-24 13:06:00,0.0,1405.15,1406.05,1405.1,109,15322629.0,1406.602
2026-03-24 13:07:00,0.0,1405.86,1405.87,1405.11,77,10822824.0,1406.597
2026-03-24 13:08:00,0.0,1405.14,1405.6,1405.1,44,6183203.0,1406.594
2026-03-24 13:09:00,0.0,1405.1,1405.58,1405.1,60,8431027.0,1406.589
2026-03-24 13:10:00,0.0,1405.08,1405.18,1405.08,45,6323052.0,1406.586
2026-03-24 13:11:00,0.0,1405.79,1405.97,1405.09,101,14195620.0,1406.58
2026-03-24 13:12:00,0.0,1406.0,1406.53,1405.97,63,8858985.0,1406.579
2026-03-24 13:13:00,0.0,1405.92,1405.95,1405.88,48,6748375.0,1406.577
2026-03-24 13:14:00,0.0,1406.5,1407.14,1405.95,51,7172793.0,1406.576
2026-03-24 13:15:00,0.0,1406.5,1407.0,1406.4,37,5204588.0,1406.577
2026-03-24 13:16:00,0.0,1406.53,1406.87,1406.39,43,6048091.0,1406.576
2026-03-24 13:17:00,0.0,1406.54,1406.85,1406.43,52,7314316.0,1406.577
2026-03-24 13:18:00,0.0,1406.83,1406.83,1406.46,44,6189494.0,1406.577
2026-03-24 13:19:00,0.0,1406.83,1406.92,1406.83,50,7034274.0,1406.578
2026-03-24 13:20:00,0.0,1406.82,1406.89,1406.81,45,6330731.0,1406.578
2026-03-24 13:21:00,0.0,1407.01,1407.27,1406.82,51,7175629.0,1406.579
2026-03-24 13:22:00,0.0,1407.11,1407.45,1406.91,45,6331791.0,1406.58
2026-03-24 13:23:00,0.0,1407.12,1407.14,1406.8,42,5909595.0,1406.581
2026-03-24 13:24:00,0.0,1407.99,1408.0,1407.08,63,8866270.0,1406.584
2026-03-24 13:25:00,0.0,1407.47,1408.18,1407.47,59,8307123.0,1406.588
2026-03-24 13:26:00,0.0,1406.92,1407.1,1406.92,73,10271328.0,1406.59
2026-03-24 13:27:00,0.0,1406.5,1406.93,1406.47,46,6471080.0,1406.59
2026-03-24 13:28:00,0.0,1405.79,1406.48,1405.79,100,14061036.0,1406.588
2026-03-24 13:29:00,0.0,1405.09,1405.55,1405.0,116,16300144.0,1406.58
2026-03-24 13:30:00,0.0,1405.16,1406.18,1405.1,53,7448098.0,1406.576
2026-03-24 13:31:00,0.0,1405.1,1405.99,1405.1,94,13209595.0,1406.57
2026-03-24 13:32:00,0.0,1404.7,1405.29,1404.7,168,23604486.0,1406.557
2026-03-24 13:33:00,0.0,1404.59,1404.7,1404.5,52,7303843.0,1406.551
2026-03-24 13:34:00,0.0,1404.99,1405.0,1404.58,47,6601926.0,1406.547
2026-03-24 13:35:00,0.0,1405.0,1405.07,1404.8,75,10537385.0,1406.541
2026-03-24 13:36:00,0.0,1404.98,1405.06,1404.8,58,8148629.0,1406.536
2026-03-24 13:37:00,0.0,1404.77,1405.0,1404.7,43,6040905.0,1406.533
2026-03-24 13:38:00,0.0,1404.79,1405.02,1404.77,99,13907738.0,1406.524
2026-03-24 13:39:00,0.0,1404.96,1405.01,1404.96,64,8991906.0,1406.519
2026-03-24 13:40:00,0.0,1404.78,1405.99,1404.78,195,27399161.0,1406.505
2026-03-24 13:41:00,0.0,1404.5,1404.79,1404.4,104,14566393.0,1406.496
2026-03-24 13:42:00,0.0,1403.98,1404.54,1403.98,113,15866856.0,1406.483
2026-03-24 13:43:00,0.0,1403.97,1404.09,1403.94,58,8143244.0,1406.476
2026-03-24 13:44:00,0.0,1403.73,1403.99,1403.73,63,8844723.0,1406.468
2026-03-24 13:45:00,0.0,1403.56,1403.96,1403.56,36,5053415.0,1406.463
2026-03-24 13:46:00,0.0,1404.56,1404.56,1403.56,64,8983549.0,1406.455
2026-03-24 13:47:00,0.0,1403.95,1404.56,1403.79,86,12073982.0,1406.444
2026-03-24 13:48:00,0.0,1404.7,1404.7,1403.94,113,15866792.0,1406.432
2026-03-24 13:49:00,0.0,1403.95,1404.79,1403.95,61,8567833.0,1406.427
2026-03-24 13:50:00,0.0,1403.94,1404.01,1403.91,76,10670212.0,1406.418
2026-03-24 13:51:00,0.0,1404.04,1404.09,1403.91,44,6177519.0,1406.413
2026-03-24 13:52:00,0.0,1404.14,1404.16,1404.01,52,7301064.0,1406.407
2026-03-24 13:53:00,0.0,1405.3,1405.82,1404.14,185,25993846.0,1406.395
2026-03-24 13:54:00,0.0,1405.13,1405.31,1405.13,39,5480259.0,1406.393
2026-03-24 13:55:00,0.0,1404.91,1405.13,1404.88,59,8289458.0,1406.389
2026-03-24 13:56:00,0.0,1404.88,1404.91,1404.87,44,6181530.0,1406.386
2026-03-24 13:57:00,0.0,1404.9,1404.91,1404.87,35,4931163.0,1406.384
2026-03-24 13:58:00,0.0,1404.0,1404.87,1404.0,61,8552274.0,1406.378
2026-03-24 13:59:00,0.0,1403.15,1404.05,1403.01,119,16703122.0,1406.363
2026-03-24 14:00:00,0.0,1403.29,1403.41,1403.0,127,17819132.0,1406.344
2026-03-24 14:01:00,0.0,1405.44,1405.44,1403.41,69,9690572.0,1406.337
2026-03-24 14:02:00,0.0,1405.05,1405.58,1405.02,47,6604503.0,1406.335
2026-03-24 14:03:00,0.0,1405.95,1405.95,1405.01,96,13493990.0,1406.332
2026-03-24 14:04:00,0.0,1406.21,1406.8,1405.95,55,7733998.0,1406.332
2026-03-24 14:05:00,0.0,1405.34,1406.51,1404.81,73,10259168.0,1406.328
2026-03-24 14:06:00,0.0,1406.9,1406.99,1405.01,115,16173236.0,1406.329
2026-03-24 14:07:00,0.0,1406.96,1406.99,1406.26,83,11677309.0,1406.331
2026-03-24 14:08:00,0.0,1405.96,1406.97,1405.56,69,9693373.0,1406.331
2026-03-24 14:09:00,0.0,1405.8,1407.0,1405.7,60,8438779.0,1406.332
2026-03-24 14:10:00,0.0,1405.02,1406.1,1405.01,70,9850215.0,1406.329
2026-03-24 14:11:00,0.0,1404.5,1405.02,1404.04,112,15730911.0,1406.32
2026-03-24 14:12:00,0.0,1404.91,1404.91,1404.08,44,6180065.0,1406.317
2026-03-24 14:13:00,0.0,1404.92,1404.94,1404.76,49,6883866.0,1406.314
2026-03-24 14:14:00,0.0,1404.94,1404.94,1404.79,62,8710227.0,1406.31
2026-03-24 14:15:00,0.0,1405.81,1405.81,1404.81,75,10539475.0,1406.306
2026-03-24 14:16:00,0.0,1407.44,1407.6,1406.4,87,12241610.0,1406.309
2026-03-24 14:17:00,0.0,1406.93,1407.24,1406.48,70,9847926.0,1406.311
2026-03-24 14:18:00,0.0,1406.96,1407.41,1406.5,72,10129911.0,1406.313
2026-03-24 14:19:00,0.0,1407.91,1407.93,1406.97,101,14216160.0,1406.318
2026-03-24 14:20:00,0.0,1407.81,1407.98,1407.6,129,18161710.0,1406.327
2026-03-24 14:21:00,0.0,1408.5,1408.5,1407.11,108,15205109.0,1406.334
2026-03-24 14:22:00,0.0,1408.66,1408.71,1408.32,74,10422843.0,1406.341
2026-03-24 14:23:00,0.0,1408.02,1409.05,1408.02,97,13663897.0,1406.35
2026-03-24 14:24:00,0.0,1409.5,1409.5,1408.02,109,15285248.0,1406.362
2026-03-24 14:25:00,0.0,1409.0,1409.3,1408.5,75,10567931.0,1406.37
2026-03-24 14:26:00,0.0,1408.53,1409.07,1408.08,63,8875600.0,1406.377
2026-03-24 14:27:00,0.0,1407.14,1408.44,1407.13,79,11120505.0,1406.381
2026-03-24 14:28:00,0.0,1407.1,1407.2,1407.1,62,8724541.0,1406.383
2026-03-24 14:29:00,0.0,1406.88,1407.24,1406.88,83,11678821.0,1406.385
2026-03-24 14:30:00,0.0,1406.67,1407.75,1406.34,99,13926338.0,1406.387
2026-03-24 14:31:00,0.0,1407.06,1407.16,1406.53,71,9988642.0,1406.388
2026-03-24 14:32:00,0.0,1407.9,1407.9,1406.81,62,8725068.0,1406.39
2026-03-24 14:33:00,0.0,1407.8,1407.99,1407.68,98,13796043.0,1406.396
2026-03-24 14:34:00,0.0,1407.6,1407.79,1407.13,79,11120383.0,1406.4
2026-03-24 14:35:00,0.0,1407.62,1407.99,1406.6,200,28174215.0,1406.407
2026-03-24 14:36:00,0.0,1408.47,1408.57,1407.71,115,16194943.0,1406.416
2026-03-24 14:37:00,0.0,1409.0,1409.06,1408.0,107,15072868.0,1406.425
2026-03-24 14:38:00,0.0,1408.59,1409.06,1408.58,116,16342555.0,1406.437
2026-03-24 14:39:00,0.0,1407.0,1408.5,1407.0,186,26183071.0,1406.446
2026-03-24 14:40:00,0.0,1407.64,1407.8,1407.16,83,11680928.0,1406.449
2026-03-24 14:41:00,0.0,1407.43,1407.67,1407.16,89,12526019.0,1406.452
2026-03-24 14:42:00,0.0,1408.57,1408.57,1407.43,90,12671342.0,1406.457
2026-03-24 14:43:00,0.0,1408.56,1408.66,1408.55,72,10141898.0,1406.463
2026-03-24 14:44:00,0.0,1408.52,1408.55,1408.5,98,13803590.0,1406.471
2026-03-24 14:45:00,0.0,1408.63,1408.66,1408.54,124,17466296.0,1406.481
2026-03-24 14:46:00,0.0,1409.1,1409.1,1408.65,202,28447272.0,1406.501
2026-03-24 14:47:00,0.0,1408.9,1409.14,1408.9,123,17345324.0,1406.513
2026-03-24 14:48:00,0.0,1408.98,1409.0,1408.64,151,21274812.0,1406.527
2026-03-24 14:49:00,0.0,1408.4,1409.0,1408.21,286,40289487.0,1406.55
2026-03-24 14:50:00,0.0,1408.15,1408.61,1408.04,138,19435156.0,1406.56
2026-03-24 14:51:00,0.0,1408.18,1408.18,1408.11,95,13377426.0,1406.565
2026-03-24 14:52:00,0.0,1408.02,1408.18,1408.0,237,33373010.0,1406.579
2026-03-24 14:53:00,0.0,1408.8,1408.96,1408.06,150,21138436.0,1406.589
2026-03-24 14:54:00,0.0,1409.1,1409.11,1408.74,209,29510075.0,1406.607
2026-03-24 14:55:00,0.0,1408.99,1409.11,1408.82,220,30998031.0,1406.626
2026-03-24 14:56:00,0.0,1408.3,1409.11,1408.17,217,30571251.0,1406.643
2026-03-24 14:57:00,0.0,1408.5,1408.5,1408.0,199,28022509.0,1406.654
2026-03-24 14:58:00,0.0,1408.5,1408.5,1408.5,0,0.0,1406.654
2026-03-24 14:59:00,0.0,1408.5,1408.5,1408.5,0,0.0,1406.654
2026-03-24 15:00:00,0.0,1407.33,1407.33,1407.33,572,80506312.0,1406.668
2026-03-25 09:30:00,0.0,1410.11,1410.11,1410.11,273,38496003.0,1410.11
2026-03-25 09:31:00,0.0,1410.28,1414.88,1410.15,408,57576601.0,1410.758
2026-03-25 09:32:00,0.0,1402.2,1410.28,1402.2,731,102918149.0,1409.283
2026-03-25 09:33:00,0.0,1403.15,1404.64,1401.01,665,93257554.0,1407.069
2026-03-25 09:34:00,0.0,1405.0,1405.09,1403.0,366,51389196.0,1406.621
2026-03-25 09:35:00,0.0,1409.0,1409.0,1404.8,268,37693314.0,1406.606
2026-03-25 09:36:00,0.0,1410.0,1410.98,1409.49,465,65566293.0,1407.107
2026-03-25 09:37:00,0.0,1411.49,1411.49,1410.01,324,45714924.0,1407.463
2026-03-25 09:38:00,0.0,1412.5,1413.06,1411.6,233,32910183.0,1407.775
2026-03-25 09:39:00,0.0,1410.75,1412.99,1410.7,263,37134065.0,1408.049
2026-03-25 09:40:00,0.0,1409.13,1411.54,1409.11,385,54288732.0,1408.229
2026-03-25 09:41:00,0.0,1411.69,1411.69,1409.47,220,31021478.0,1408.317
2026-03-25 09:42:00,0.0,1412.5,1412.79,1410.9,329,46453157.0,1408.559
2026-03-25 09:43:00,0.0,1416.13,1417.17,1412.9,599,84784432.0,1409.304
2026-03-25 09:44:00,0.0,1414.01,1416.94,1413.09,468,66237408.0,1409.774
2026-03-25 09:45:00,0.0,1414.27,1415.5,1414.14,256,36224049.0,1409.988
2026-03-25 09:46:00,0.0,1417.79,1417.87,1415.5,332,47038670.0,1410.333
2026-03-25 09:47:00,0.0,1414.93,1416.77,1414.48,203,28739456.0,1410.495
2026-03-25 09:48:00,0.0,1413.0,1415.0,1413.0,172,24325026.0,1410.587
2026-03-25 09:49:00,0.0,1414.34,1414.34,1412.0,106,14979385.0,1410.626
2026-03-25 09:50:00,0.0,1413.2,1414.34,1412.94,162,22895587.0,1410.686
2026-03-25 09:51:00,0.0,1413.99,1413.99,1413.0,106,14983520.0,1410.727
2026-03-25 09:52:00,0.0,1414.26,1414.82,1413.97,196,27713195.0,1410.811
2026-03-25 09:53:00,0.0,1415.16,1415.16,1414.26,145,20515584.0,1410.887
2026-03-25 09:54:00,0.0,1415.59,1416.0,1415.03,91,12880435.0,1410.941
2026-03-25 09:55:00,0.0,1415.35,1415.43,1414.08,157,22218701.0,1411.025
2026-03-25 09:56:00,0.0,1413.0,1414.05,1413.0,196,27713890.0,1411.096
2026-03-25 09:57:00,0.0,1413.0,1413.9,1413.0,107,15120357.0,1411.123
2026-03-25 09:58:00,0.0,1412.18,1413.28,1412.01,141,19921699.0,1411.152
2026-03-25 09:59:00,0.0,1412.22,1412.54,1412.08,78,11030762.0,1411.162
2026-03-25 10:00:00,0.0,1411.97,1412.3,1411.19,87,12284632.0,1411.171
2026-03-25 10:01:00,0.0,1408.3,1411.3,1408.3,313,44121289.0,1411.116
2026-03-25 10:02:00,0.0,1410.48,1410.95,1408.09,179,25219630.0,1411.073
2026-03-25 10:03:00,0.0,1411.23,1411.23,1409.99,177,24973987.0,1411.07
2026-03-25 10:04:00,0.0,1411.01,1411.63,1410.88,52,7337581.0,1411.07
2026-03-25 10:05:00,0.0,1410.86,1411.07,1410.01,55,7701346.0,1411.067
2026-03-25 10:06:00,0.0,1412.01,1412.03,1411.1,90,12704478.0,1411.072
2026-03-25 10:07:00,0.0,1412.88,1412.88,1412.01,61,8614328.0,1411.079
2026-03-25 10:08:00,0.0,1410.49,1413.38,1410.49,173,24435363.0,1411.104
2026-03-25 10:09:00,0.0,1411.0,1411.0,1410.05,97,13683764.0,1411.1
2026-03-25 10:10:00,0.0,1410.11,1413.0,1410.11,128,18066373.0,1411.104
2026-03-25 10:11:00,0.0,1409.0,1410.09,1409.0,118,16636382.0,1411.09
2026-03-25 10:12:00,0.0,1408.98,1409.01,1408.88,68,9581139.0,1411.075
2026-03-25 10:13:00,0.0,1410.93,1410.96,1408.98,52,7329947.0,1411.068
2026-03-25 10:14:00,0.0,1410.81,1411.0,1410.78,76,10723212.0,1411.067
2026-03-25 10:15:00,0.0,1410.54,1410.99,1410.52,70,9874945.0,1411.065
2026-03-25 10:16:00,0.0,1410.0,1410.49,1410.0,109,15370663.0,1411.055
2026-03-25 10:17:00,0.0,1410.3,1410.5,1409.9,109,15369900.0,1411.045
2026-03-25 10:18:00,0.0,1411.0,1411.0,1410.3,97,13687566.0,1411.04
2026-03-25 10:19:00,0.0,1412.0,1412.0,1411.0,96,13547893.0,1411.042
2026-03-25 10:20:00,0.0,1412.21,1412.48,1412.0,92,12940280.0,1411.052
2026-03-25 10:21:00,0.0,1411.95,1412.21,1411.54,77,10871602.0,1411.058
2026-03-25 10:22:00,0.0,1411.57,1411.87,1411.49,106,14963344.0,1411.063
2026-03-25 10:23:00,0.0,1411.01,1411.63,1411.01,105,14819572.0,1411.066
2026-03-25 10:24:00,0.0,1410.01,1411.07,1410.0,87,12272317.0,1411.063
2026-03-25 10:25:00,0.0,1409.66,1410.0,1409.65,61,8600147.0,1411.056
2026-03-25 10:26:00,0.0,1409.66,1409.75,1409.66,53,7471358.0,1411.05
2026-03-25 10:27:00,0.0,1410.0,1410.01,1409.59,87,12265285.0,1411.04
2026-03-25 10:28:00,0.0,1409.5,1410.01,1409.47,80,11277847.0,1411.031
2026-03-25 10:29:00,0.0,1409.5,1409.5,1409.0,115,16207420.0,1411.014
2026-03-25 10:30:00,0.0,1410.99,1410.99,1409.02,85,11984682.0,1411.007
2026-03-25 10:31:00,0.0,1410.3,1411.0,1409.01,103,14520280.0,1410.995
2026-03-25 10:32:00,0.0,1410.89,1410.89,1409.34,119,16777146.0,1410.984
2026-03-25 10:33:00,0.0,1410.85,1410.87,1409.8,51,7191770.0,1410.98
2026-03-25 10:34:00,0.0,1409.96,1410.86,1409.57,84,11843323.0,1410.973
2026-03-25 10:35:00,0.0,1409.97,1410.8,1409.95,43,6063989.0,1410.97
2026-03-25 10:36:00,0.0,1410.01,1410.72,1409.34,109,15363132.0,1410.957
2026-03-25 10:37:00,0.0,1409.99,1410.01,1409.37,27,3806443.0,1410.954
2026-03-25 10:38:00,0.0,1408.88,1409.6,1408.88,83,11696419.0,1410.942
2026-03-25 10:39:00,0.0,1408.18,1409.34,1408.0,235,33096727.0,1410.894
2026-03-25 10:40:00,0.0,1407.54,1409.16,1407.52,74,10419851.0,1410.877
2026-03-25 10:41:00,0.0,1407.96,1408.92,1407.54,62,8728765.0,1410.862
2026-03-25 10:42:00,0.0,1409.8,1409.8,1407.59,173,24363946.0,1410.828
2026-03-25 10:43:00,0.0,1409.6,1409.92,1408.2,53,7468614.0,1410.821
2026-03-25 10:44:00,0.0,1408.35,1409.6,1408.34,49,6902778.0,1410.813
2026-03-25 10:45:00,0.0,1408.59,1408.6,1408.36,44,6197718.0,1410.805
2026-03-25 10:46:00,0.0,1409.09,1409.11,1408.66,55,7749570.0,1410.798
2026-03-25 10:47:00,0.0,1409.35,1409.58,1409.0,48,6764042.0,1410.792
2026-03-25 10:48:00,0.0,1409.87,1409.87,1409.13,44,6201240.0,1410.787
2026-03-25 10:49:00,0.0,1409.0,1409.85,1408.58,92,12964127.0,1410.775
2026-03-25 10:50:00,0.0,1408.99,1409.15,1408.23,72,10140169.0,1410.762
2026-03-25 10:51:00,0.0,1409.95,1409.96,1408.99,75,10572200.0,1410.756
2026-03-25 10:52:00,0.0,1410.32,1410.32,1409.3,93,13111925.0,1410.75
2026-03-25 10:53:00,0.0,1410.77,1410.77,1409.97,61,8603602.0,1410.748
2026-03-25 10:54:00,0.0,1411.59,1411.6,1410.73,80,11289306.0,1410.751
2026-03-25 10:55:00,0.0,1411.95,1411.99,1411.6,54,7624009.0,1410.755
2026-03-25 10:56:00,0.0,1412.17,1412.5,1411.69,57,8048721.0,1410.761
2026-03-25 10:57:00,0.0,1412.32,1412.99,1412.32,59,8362894.0,1410.769
2026-03-25 10:58:00,0.0,1411.93,1412.4,1411.73,57,8048390.0,1410.774
2026-03-25 10:59:00,0.0,1411.48,1412.0,1410.74,53,7478793.0,1410.775
2026-03-25 11:00:00,0.0,1410.76,1411.54,1410.76,56,7903148.0,1410.777
2026-03-25 11:01:00,0.0,1409.13,1410.56,1409.13,35,4935120.0,1410.775
2026-03-25 11:02:00,0.0,1409.78,1410.06,1409.25,53,7471213.0,1410.771
2026-03-25 11:03:00,0.0,1408.58,1409.78,1408.58,57,8032011.0,1410.764
2026-03-25 11:04:00,0.0,1408.23,1408.87,1408.23,89,12536569.0,1410.751
2026-03-25 11:05:00,0.0,1408.15,1408.15,1408.0,92,12954587.0,1410.734
2026-03-25 11:06:00,0.0,1409.0,1409.21,1408.01,100,14084251.0,1410.717
2026-03-25 11:07:00,0.0,1409.02,1409.11,1408.55,47,6621690.0,1410.711
2026-03-25 11:08:00,0.0,1408.56,1409.61,1408.56,34,4791287.0,1410.708
2026-03-25 11:09:00,0.0,1408.51,1409.41,1408.5,81,11411481.0,1410.697
2026-03-25 11:10:00,0.0,1408.8,1409.61,1408.53,72,10146186.0,1410.69
2026-03-25 11:11:00,0.0,1409.48,1409.48,1408.8,44,6200800.0,1410.685
2026-03-25 11:12:00,0.0,1409.0,1409.77,1409.0,46,6483227.0,1410.681
2026-03-25 11:13:00,0.0,1409.05,1410.76,1409.0,120,16916677.0,1410.674
2026-03-25 11:14:00,0.0,1409.0,1409.51,1408.88,101,14230338.0,1410.662
2026-03-25 11:15:00,0.0,1409.51,1409.51,1408.71,48,6763010.0,1410.656
2026-03-25 11:16:00,0.0,1409.18,1409.71,1408.53,40,5637065.0,1410.653
2026-03-25 11:17:00,0.0,1409.17,1409.36,1409.0,82,11554525.0,1410.644
2026-03-25 11:18:00,0.0,1409.37,1409.48,1409.11,54,7610078.0,1410.639
2026-03-25 11:19:00,0.0,1410.39,1410.66,1409.17,63,8881165.0,1410.635
2026-03-25 11:20:00,0.0,1410.39,1410.41,1410.31,54,7615906.0,1410.634
2026-03-25 11:21:00,0.0,1409.55,1410.39,1409.01,57,8035935.0,1410.631
2026-03-25 11:22:00,0.0,1409.03,1410.09,1409.02,68,9585761.0,1410.627
2026-03-25 11:23:00,0.0,1409.1,1409.31,1409.01,48,6763627.0,1410.622
2026-03-25 11:24:00,0.0,1408.1,1409.0,1408.1,48,6760644.0,1410.615
2026-03-25 11:25:00,0.0,1408.3,1408.58,1408.07,58,8168218.0,1410.607
2026-03-25 11:26:00,0.0,1408.59,1408.59,1408.53,33,4648134.0,1410.602
2026-03-25 11:27:00,0.0,1408.37,1408.37,1408.08,72,10138786.0,1410.591
2026-03-25 11:28:00,0.0,1408.34,1409.1,1408.09,95,13379241.0,1410.577
2026-03-25 11:29:00,0.0,1408.78,1408.79,1408.26,35,4929648.0,1410.573
2026-03-25 11:30:00,0.0,1408.81,1408.81,1408.31,44,6198408.0,1410.568
2026-03-25 13:01:00,0.0,1409.4,1410.13,1409.26,194,27346272.0,1410.556
2026-03-25 13:02:00,0.0,1408.84,1410.0,1408.8,96,13526599.0,1410.547
2026-03-25 13:03:00,0.0,1409.21,1409.21,1408.11,110,15493765.0,1410.533
2026-03-25 13:04:00,0.0,1408.99,1409.46,1408.78,32,4509047.0,1410.53
2026-03-25 13:05:00,0.0,1409.38,1409.43,1408.3,40,5635511.0,1410.526
2026-03-25 13:06:00,0.0,1409.01,1409.41,1408.81,40,5636769.0,1410.523
2026-03-25 13:07:00,0.0,1409.38,1409.41,1408.81,34,4791061.0,1410.52
2026-03-25 13:08:00,0.0,1409.96,1409.96,1408.79,55,7750585.0,1410.515
2026-03-25 13:09:00,0.0,1410.35,1410.35,1409.82,37,5217160.0,1410.514
2026-03-25 13:10:00,0.0,1410.1,1411.11,1410.1,53,7476123.0,1410.514
2026-03-25 13:11:00,0.0,1409.83,1410.53,1409.82,30,4230414.0,1410.514
2026-03-25 13:12:00,0.0,1409.85,1409.85,1409.54,48,6766558.0,1410.511
2026-03-25 13:13:00,0.0,1410.61,1410.99,1410.0,29,4090080.0,1410.511
2026-03-25 13:14:00,0.0,1410.53,1410.96,1410.0,45,6347131.0,1410.511
2026-03-25 13:15:00,0.0,1410.01,1410.53,1409.96,70,9870747.0,1410.509
2026-03-25 13:16:00,0.0,1409.95,1410.35,1409.85,96,13535203.0,1410.506
2026-03-25 13:17:00,0.0,1410.51,1410.51,1409.95,54,7615616.0,1410.505
